,Unnamed: 0,Id,Label,Degree,Pageranks,Eigencentrality,Package,FinalRiskScore,In_reach,Agg_RS),Agg_RS20),Agg_RS30),Agg_RS50),Agg_RS70)
5449,5449,5449,hub-pip-1.1.0,4,3.5e-05,0.0,hub-pip,0.833185761,31,21.316269615,21.316269615,21.316269615,21.316269615,11.101749616
5450,5450,5450,gouge-1.5.0.post1,1,3.5e-05,0.0,gouge- post,0.671641247,2,1.2798030850000002,1.2798030850000002,1.2798030850000002,1.2798030850000002,0.0
5451,5451,5451,gubbins-0.0.3,3,3.5e-05,0.0,gubbins,0.69514752,4,2.7741997420000004,2.7741997420000004,2.7741997420000004,2.7741997420000004,0.832004018
5452,5452,5452,anybase32-1.1.0,1,4.5e-05,0.00046,anybase,0.832004018,1,0.832004018,0.832004018,0.832004018,0.832004018,0.832004018
5453,5453,5453,pynumparser-1.4.1,1,4.5e-05,0.00046,pynumparser,0.671641247,1,0.671641247,0.671641247,0.671641247,0.671641247,0.0
5454,5454,5454,hyddown-0.16.2,10,3.5e-05,0.0,hyddown,0.827810131,131,85.76236493200001,85.76236493200001,83.40868465400001,81.03625589900003,40.37583345100001
5455,5455,5455,coolprop-6.4.3.post1,2,4.5e-05,0.00091,coolprop- post,0.671641247,1,0.671641247,0.671641247,0.671641247,0.671641247,0.0
5456,5456,5456,graphene-neo4j-2.2.3.9,7,3.5e-05,0.0,graphene-neo j,0.721131056,19,13.203930564999999,13.203930564999999,12.943036657999999,12.943036657999999,8.536390251
5457,5457,5457,lazy-import-0.2.2,2,3.9e-05,0.00046,lazy-import,0.832085139,2,1.5904945000000001,1.5904945000000001,1.5904945000000001,1.5904945000000001,1.5904945000000001
5458,5458,5458,neomodel-next-3.5.3.0,5,3.9e-05,0.00046,neomodel-next,0.736440571,9,6.203229177000001,6.203229177000001,5.94233527,5.94233527,4.665505592000001
5459,5459,5459,neo4j-driver-1.6.3,2,4.3e-05,0.00048,neo j-driver,0.605188431,5,3.608819413,3.608819413,3.608819413,3.608819413,2.331989735
5460,5460,5460,neotime-1.7.4,6,9.1e-05,0.00144,neotime,0.671641247,4,3.003630982,3.003630982,3.003630982,3.003630982,2.331989735
5461,5461,5461,hela-0.2.5,3,3.5e-05,0.0,hela,0.820727755,17,11.569284614999999,11.569284614999999,10.525708987,10.525708987,10.525708987
5462,5462,5462,httpie-oauth-1.0.2,2,3.5e-05,0.0,httpie-oauth,0.832084625,58,38.749646272,38.749646272,38.749646272,37.902603584,16.000133804999994
5463,5463,5463,iam-sudo-0.2.0,4,3.5e-05,0.0,iam-sudo,0.695696695,45,30.297802641999994,30.297802641999994,28.53367716399999,28.033892683999994,19.009941240999996
5464,5464,5464,hat-sbs-0.6.2,10,5.8e-05,0.00199,hat-sbs,0.69339284,30,21.670365110000006,21.670365110000006,21.670365110000006,21.670365110000006,11.749060983
5465,5465,5465,hat-json-0.5.14,14,9.1e-05,0.00397,hat-json,0.683666192,10,7.045775254,7.045775254,7.045775254,7.045775254,4.518289433
5466,5466,5466,hat-peg-0.5.5,3,5.5e-05,0.00103,hat-peg,0.694660165,2,1.389072649,1.389072649,1.389072649,1.389072649,0.0
5467,5467,5467,hat-util-0.5.10,12,0.000218,0.00599,hat-util,0.694412484,1,0.694412484,0.694412484,0.694412484,0.694412484,0.0
5468,5468,5468,haversineapi-1.13,4,3.5e-05,0.0,haversineapi,0.696811727,15,10.913855315000001,10.913855315000001,10.913855315000001,10.913855315000001,6.2347019349999995
5469,5469,5469,argumental-1.13,9,4.8e-05,0.00091,argumental,0.685942484,14,10.217043588,10.217043588,10.217043588,10.217043588,6.234701935
5470,5470,5470,baubles-1.6,4,6e-05,0.00194,baubles,0.684545437,1,0.684545437,0.684545437,0.684545437,0.684545437,0.0
5471,5471,5471,dotmap-1.3.30,2,4.8e-05,0.00098,dotmap,0.763382613,1,0.763382613,0.763382613,0.763382613,0.763382613,0.763382613
5472,5472,5472,perdy-1.10,11,5.4e-05,0.00142,perdy,0.685439269,12,8.683284996000001,8.683284996000001,8.683284996000001,8.683284996000001,5.386885827
5473,5473,5473,graphworks-0.5.0,2,3.5e-05,0.0,graphworks,0.831725221,3,1.849169206,1.849169206,1.588275299,1.588275299,1.588275299
5474,5474,5474,graphviz-0.19.1,1,5e-05,0.00046,graphviz,0.756550078,1,0.756550078,0.756550078,0.756550078,0.756550078,0.756550078
5475,5475,5475,google-chad-3.2,8,3.5e-05,0.0,google-chad,0.711057045,56,37.517228703,37.517228703,37.517228703,36.234568087999996,17.557273365
5476,5476,5476,nagooglesearch-6.0,5,3.9e-05,0.00046,nagooglesearch,0.711057045,44,29.415491914999993,29.415491914999993,29.415491914999993,29.033374517999995,12.774083295999997
5477,5477,5477,h5features-1.4.1,3,3.5e-05,0.0,h features,0.667824334,10,3.619758965999999,3.619758965999999,1.793501617,1.4559239640000001,0.78809963
5478,5478,5478,gym-poly-reactor-0.2,3,3.5e-05,0.0,gym-poly-reactor,0.828017251,34,19.277900430999996,19.277900430999996,17.446007967000003,15.868062662000002,7.9065773539999995
5479,5479,5479,do-mpc-4.5.1,4,4.5e-05,0.00046,do-mpc,0.622371998,30,16.357785044,16.357785044,14.525892579999997,12.947947275,6.349394042
5480,5480,5480,hashable-df-0.0.7,2,3.5e-05,0.0,hashable-df,0.847495276,3,1.956011926,1.956011926,1.695118019,1.695118019,1.695118019
5481,5481,5481,autohash-0.0.1,1,5e-05,0.00046,autohash,0.847622743,1,0.847622743,0.847622743,0.847622743,0.847622743,0.847622743
5482,5482,5482,globus-action-provider-tools-0.12.0,7,3.5e-05,0.0,globus-action-provider-tools,0.792725485,51,34.65726994799999,34.65726994799999,34.65726994799999,34.256301126,16.552406396
5483,5483,5483,pybase62-0.4.3,1,3.9e-05,0.00046,pybase,0.847647812,1,0.847647812,0.847647812,0.847647812,0.847647812,0.847647812
5484,5484,5484,horcruxes-2.7.post2,4,3.5e-05,0.0,horcruxes- post,0.671641247,5,3.5150112790000003,3.5150112790000003,3.5150112790000003,3.5150112790000003,1.589380738
5485,5485,5485,hackernews-2.0.0,2,3.5e-05,0.0,hackernews,0.64475929,31,20.778629775,20.778629775,20.778629775,20.778629775,9.247709238999999
5486,5486,5486,hypothesis-bio-0.1,1,3.5e-05,0.0,hypothesis-bio,0.847633588,11,6.9705756999999995,6.9705756999999995,6.709681793,6.2306990980000005,3.106368406
5487,5487,5487,hotspell-0.1.3,2,3.5e-05,0.0,hotspell,0.726122596,12,6.738604049999999,6.738604049999999,5.434134514999999,5.434134514999999,5.434134514999999
5488,5488,5488,headfake-1.1.0,5,3.5e-05,0.0,headfake,0.820733061,19,9.826491015999999,9.826491015999999,7.73933976,6.938793465,6.356291106
5489,5489,5489,helveg-sphinx-code-tabs-0.2.0,1,3.5e-05,0.0,helveg-sphinx-code-tabs,0.675675039,48,32.899468082,32.899468082,32.899468082,32.43056163199999,14.984197197999997
5490,5490,5490,gonio-imsoft-0.0.2,6,3.5e-05,0.0,gonio-imsoft,0.711044459,40,21.546946295999998,21.546946295999998,18.671478204,16.755955246000003,9.610107894
5491,5491,5491,nidaqmx-0.7.0,3,4e-05,0.00046,nidaqmx,0.8992999,6,3.8257977910000003,3.8257977910000003,3.5649038840000005,3.5649038840000005,1.804114792
5492,5492,5492,python-biosystfiles-0.0.1,4,4.4e-05,0.00091,python-biosystfiles,0.671641247,9,2.835476248999999,2.835476248999999,1.0092189,0.671641247,0.0
5493,5493,5493,gocept-httpserverlayer-4.0,2,3.5e-05,0.0,gocept-httpserverlayer,0.649471754,5,3.2245888689999997,3.2245888689999997,3.2245888689999997,2.8236200470000004,1.5053792929999998
5494,5494,5494,plone-testing-8.0.3,4,5e-05,0.00046,plone-testing,0.746969932,4,2.575117115,2.575117115,2.575117115,2.174148293,1.5053792929999998
5495,5495,5495,graphql-to-rest-1.0,3,3.5e-05,0.0,graphql-to-rest,0.711105068,42,27.490628296999994,27.490628296999994,27.490628296999994,27.033722499999996,10.043383163999998
5496,5496,5496,101703105-0.1,2,3.5e-05,0.0,,,12,6.012481453999999,6.012481453999999,4.708011919,4.708011919,4.708011919
5497,5497,5497,i3-tree-0.2,2,6.5e-05,0.00046,i -tree,0.695282924,2,1.508697346,1.508697346,1.508697346,1.508697346,0.813414422
5498,5498,5498,glad2-2.0.4,1,3.5e-05,0.0,glad,0.757199081,6,4.925579063,4.925579063,4.925579063,4.925579063,4.925579063
5499,5499,5499,goscrape-0.1.3,3,3.5e-05,0.0,goscrape,0.711008225,32,21.464694045999998,21.464694045999998,21.464694045999998,21.464694045999998,9.958717464
5500,5500,5500,granian-0.3.1,3,3.5e-05,0.0,granian,0.663929662,13,8.860376624,8.860376624,8.860376624,8.860376624,2.980261671
5501,5501,5501,grolt-1.0.7,7,3.5e-05,0.0,grolt,0.813127493,48,32.412242492999994,32.412242492999994,32.412242492999994,32.412242492999994,14.844143488
5502,5502,5502,monotonic-1.6,7,7.8e-05,0.0034,monotonic,0.636503748,1,0.636503748,0.636503748,0.636503748,0.636503748,0.0
5503,5503,5503,py2neo-2021.2.3,12,8.6e-05,0.00183,py neo,0.736634725,20,14.413883177999999,14.413883177999999,14.413883177999999,14.413883177999999,8.691661707
5504,5504,5504,interchange-2021.0.4,3,4.4e-05,0.00055,interchange,0.831721672,3,2.37692122,2.37692122,2.37692122,2.37692122,2.37692122
5505,5505,5505,pansi-2020.7.3,2,4.4e-05,0.00055,pansi,0.695099226,2,1.453508587,1.453508587,1.453508587,1.453508587,0.758409361
5506,5506,5506,google-cloud-spanner-3.31.0,6,3.5e-05,0.0,google-cloud-spanner,0.720253293,63,43.731822275000006,43.731822275000006,43.731822275000006,43.330853453,26.089385638999996
5507,5507,5507,i3pystatuscontrib-elisaroaming-0.1.2,1,3.5e-05,0.0,i pystatuscontrib-elisaroaming,0.847646788,28,18.902217519999997,18.902217519999997,18.902217519999997,18.902217519999997,8.687697521
5508,5508,5508,honeybee-ph-1.13.0,4,3.5e-05,0.0,honeybee-ph,0.675227834,23,16.369170140999998,16.369170140999998,16.369170140999998,16.369170140999998,9.335339216000001
5509,5509,5509,honeybee-energy-1.99.22,3,4.2e-05,0.00046,honeybee-energy,0.741784445,19,13.401924265,13.401924265,13.401924265,13.401924265,7.738527628
5510,5510,5510,ladybug-rhino-1.39.10,2,4.2e-05,0.00046,ladybug-rhino,0.776351329,5,3.910281327,3.910281327,3.910281327,3.910281327,3.910281327
5511,5511,5511,ph-units-1.0.6,1,4.2e-05,0.00046,ph-units,0.695206454,1,0.695206454,0.695206454,0.695206454,0.695206454,0.0
5512,5512,5512,heyoo-0.0.8,3,3.5e-05,0.0,heyoo,0.768803987,61,40.31302805700001,40.31302805700001,40.31302805700001,40.31302805700001,17.452947522
5513,5513,5513,certifi-2022.6.15,5,5.2e-05,0.0026,certifi,0.607135444,1,0.607135444,0.607135444,0.607135444,0.607135444,0.0
5514,5514,5514,charset-normalizer-2.1.0,5,5.2e-05,0.0026,charset-normalizer,0.753981657,1,0.753981657,0.753981657,0.753981657,0.753981657,0.753981657
5515,5515,5515,urllib3-1.26.10,3,4.8e-05,0.00169,urllib,0.564677815,1,0.564677815,0.564677815,0.564677815,0.564677815,0.0
5516,5516,5516,certifi-2022.9.24,2,5.2e-05,0.00123,certifi,0.607135444,1,0.607135444,0.607135444,0.607135444,0.607135444,0.0
5517,5517,5517,hnn-core-0.3,4,3.5e-05,0.0,hnn-core,0.762012172,33,17.266891529,17.266891529,14.913211250999998,12.997688293,7.1114062140000005
5518,5518,5518,neuron-8.2.2,2,4.2e-05,0.00046,neuron,0.581742091,2,0.842635998,0.842635998,0.581742091,0.581742091,0.0
5519,5519,5519,httpsec-0.3.0,1,3.5e-05,0.0,httpsec,0.695307223,13,9.443083095999999,9.443083095999999,9.443083095999999,9.443083095999999,5.578105762
5520,5520,5520,google-cloud-batch-0.10.0,3,3.5e-05,0.0,google-cloud-batch,0.799077981,51,35.886196876,35.886196876,35.886196876,35.886196876,20.970188148
5521,5521,5521,htmq-1.0.0,1,3.5e-05,0.0,htmq,0.8319015,3,2.422873467,2.422873467,2.422873467,2.422873467,2.422873467
5522,5522,5522,redlib-1.5.7,3,9.4e-05,0.00091,redlib,0.832562606,2,1.590971967,1.590971967,1.590971967,1.590971967,1.590971967
5523,5523,5523,hypnospy-0.0.3,5,3.5e-05,0.0,hypnospy,0.668526502,40,22.339328057999996,22.339328057999996,19.98564778,17.673311353000003,11.096247729999998
5524,5524,5524,gpsexif-0.3,3,3.5e-05,0.0,gpsexif,0.847663534,4,2.395602947,2.395602947,2.13470904,2.13470904,0.847663534
5525,5525,5525,aarontools-1.0b18,2,3.5e-05,0.0,aarontools- b,0.671641247,9,2.835476248999999,2.835476248999999,1.0092189,0.671641247,0.0
5526,5526,5526,google-cloud-kms-2.16.1,4,3.5e-05,0.0,google-cloud-kms,0.745625903,52,36.631654282,36.631654282,36.631654282,36.631654282,21.715645553999998
5527,5527,5527,hl7-transform-0.1.6,1,3.5e-05,0.0,hl -transform,0.820725154,2,1.492366401,1.492366401,1.492366401,1.492366401,0.820725154
5528,5528,5528,hl7apy-1.3.4,2,7.9e-05,0.00091,hl apy,0.671641247,1,0.671641247,0.671641247,0.671641247,0.671641247,0.0
5529,5529,5529,graphene-pagination-1.0.1,1,3.5e-05,0.0,graphene-pagination,0.711035365,13,8.916791059000001,8.916791059000001,8.916791059000001,8.916791059000001,4.464428522
5530,5530,5530,httpx-socks-0.7.6,3,3.5e-05,0.0,httpx-socks,0.819671847,15,11.555978867999999,11.555978867999999,11.555978867999999,11.555978867999999,9.758198358000001
5531,5531,5531,homework-0.0.4,2,3.5e-05,0.0,homework,0.847551439,8,6.0606703920000005,6.0606703920000005,6.0606703920000005,6.0606703920000005,5.389029144999999
5532,5532,5532,hbp-validation-framework-0.8.1,3,3.5e-05,0.0,hbp-validation-framework,0.682208336,30,20.130349583999998,20.130349583999998,20.130349583999998,20.130349583999998,8.583127084000001
5533,5533,5533,ebrains-drive-0.5.1,2,4.5e-05,0.00046,ebrains-drive,0.650494165,28,18.705064896999996,18.705064896999996,18.705064896999996,18.705064896999996,7.840050733
5534,5534,5534,nameparser-1.1.2,1,4.5e-05,0.00046,nameparser,0.743076351,1,0.743076351,0.743076351,0.743076351,0.743076351,0.743076351
5535,5535,5535,hfinger-0.2.1,2,3.5e-05,0.0,hfinger,0.836605807,3,2.261971022,2.261971022,2.261971022,2.261971022,1.6684990819999999
5536,5536,5536,fnvhash-0.1.0,1,5e-05,0.00046,fnvhash,0.831893275,1,0.831893275,0.831893275,0.831893275,0.831893275,0.831893275
5537,5537,5537,glacier-lengths-0.1.2,2,3.5e-05,0.0,glacier-lengths,0.710871943,4,1.710085935,1.710085935,1.1882981209999999,0.710871943,0.710871943
5538,5538,5538,gpugo-0.1.3,3,3.5e-05,0.0,gpugo,0.847532159,14,8.390457201,8.390457201,7.085987666,7.085987666,7.085987666
5539,5539,5539,html-jparser-0.3,1,3.5e-05,0.0,html-jparser,0.847991247,28,18.902561978999998,18.902561978999998,18.902561978999998,18.902561978999998,8.688041980000001
5540,5540,5540,goldpirate-1.5.5,6,3.5e-05,0.0,goldpirate,0.848298181,42,28.859065332999997,28.859065332999997,28.859065332999997,28.458096510999994,15.708802339999998
5541,5541,5541,colorifix-2.0.4,2,5.9e-05,0.00094,colorifix,0.849402361,1,0.849402361,0.849402361,0.849402361,0.849402361,0.849402361
5542,5542,5542,qbittorrent-api-2023.4.46,5,4e-05,0.00046,qbittorrent-api,0.932204641,30,20.146153555999994,20.146153555999994,20.146153555999994,19.745184734,9.530664734999998
5543,5543,5543,hedgehog-protocol-spec-0.9.0,1,3.5e-05,0.0,hedgehog-protocol-spec,0.831654191,5,3.6345509440000003,3.6345509440000003,3.6345509440000003,3.6345509440000003,1.6633689870000001
5544,5544,5544,gsl-0.0.3,3,6.5e-05,0.00046,gsl,0.831714796,4,2.802896753,2.802896753,2.802896753,2.802896753,0.831714796
5545,5545,5545,honcho-export-systemd-1.0.0,2,3.5e-05,0.0,honcho-export-systemd,0.820874914,7,5.595124905,5.595124905,5.595124905,5.595124905,4.989254896
5546,5546,5546,honcho-1.1.0,1,5e-05,0.00046,honcho,0.605870009,1,0.605870009,0.605870009,0.605870009,0.605870009,0.0
5547,5547,5547,harmony-auth-0.1.5,5,3.5e-05,0.0,harmony-auth,0.831837717,31,22.017961395999997,22.017961395999997,22.017961395999997,22.017961395999997,12.828707072
5548,5548,5548,fastapi-0.79.1,3,4.1e-05,0.00046,fastapi,0.509274366,14,8.998738573,8.998738573,8.998738573,8.998738573,2.154426323
5549,5549,5549,uvicorn-0.18.3,3,4.1e-05,0.00046,uvicorn,0.608885295,3,2.36434726,2.36434726,2.36434726,2.36434726,1.755461965
5550,5550,5550,starlette-0.19.1,3,6.4e-05,0.00098,starlette,0.671641247,4,2.7519222150000004,2.7519222150000004,2.7519222150000004,2.7519222150000004,1.4416206200000001
5551,5551,5551,hubstorage-0.23.6,3,3.5e-05,0.0,hubstorage,0.747700957,30,20.207373682999997,20.207373682999997,20.207373682999997,20.207373682999997,9.346161051
5552,5552,5552,helena-eth-events-3.1.9,10,3.5e-05,0.0,helena-eth-events,0.668426134,126,85.73759859900002,85.73759859900002,85.73759859900002,84.54917752500002,39.11120416
5553,5553,5553,django-model-utils-4.3.1,3,4.3e-05,0.00091,django-model-utils,0.707743198,5,3.247296147,3.247296147,3.247296147,3.247296147,1.426264836
5554,5554,5554,django-solo-2.0.0,2,3.8e-05,0.00046,django-solo,0.61431502,5,3.153867969,3.153867969,3.153867969,3.153867969,0.718521638
5555,5555,5555,ethereum-2.3.1,12,3.8e-05,0.00046,ethereum,0.598790223,25,17.613049203000003,17.613049203000003,17.613049203000003,17.613049203000003,9.337431828
5556,5556,5556,py-ecc-6.0.0,7,4.1e-05,0.00096,py-ecc,0.630734354,11,7.907215492999999,7.907215492999999,7.907215492999999,7.907215492999999,4.118393693
5557,5557,5557,pyethash-0.1.27,4,4.8e-05,0.00196,pyethash,0.762781621,1,0.762781621,0.762781621,0.762781621,0.762781621,0.762781621
5558,5558,5558,mypy-extensions-0.4.4,5,5.9e-05,0.00245,mypy-extensions,0.763906219,1,0.763906219,0.763906219,0.763906219,0.763906219,0.763906219
5559,5559,5559,hostlist-1.4.8,7,3.5e-05,0.0,hostlist,0.690176524,64,43.43798049200001,43.43798049200001,43.43798049200001,43.03701167000001,18.791892428999994
5560,5560,5560,ansible-cmdb-1.31,5,3.9e-05,0.00046,ansible-cmdb,0.629598538,7,5.1524053830000005,5.1524053830000005,5.1524053830000005,5.1524053830000005,3.268663239
5561,5561,5561,jsonxs-0.6,1,4.3e-05,0.00048,jsonxs,0.832439919,1,0.832439919,0.832439919,0.832439919,0.832439919,0.832439919
5562,5562,5562,ushlex-0.99.1,1,4.3e-05,0.00048,ushlex,0.671641247,1,0.671641247,0.671641247,0.671641247,0.671641247,0.0
5563,5563,5563,google-endpoints-4.8.0,4,3.5e-05,0.0,google-endpoints,0.788203158,55,37.319570082,37.319570082,37.319570082,36.91860126,18.430650252
5564,5564,5564,attrs-17.4.0,1,4.2e-05,0.00046,attrs,0.827546126,1,0.827546126,0.827546126,0.827546126,0.827546126,0.827546126
5565,5565,5565,semver-2.7.7,1,4.2e-05,0.00046,semver,0.671645522,1,0.671645522,0.671645522,0.671645522,0.671645522,0.0
5566,5566,5566,aa-policy-validator-0.8,1,3.5e-05,0.0,aa-policy-validator,0.820695971,24,16.043432961999997,16.043432961999997,15.161370222999999,14.661585742999996,10.255596569999998
5567,5567,5567,boto3-1.17.27,4,6.5e-05,0.00046,boto,0.49978448,23,15.222736990999998,15.222736990999998,14.340674251999996,13.840889771999997,9.434900598999999
5568,5568,5568,hishiryo-0.0.3,2,3.5e-05,0.0,hishiryo,0.847567833,12,7.203771399,7.203771399,6.160195771000001,6.160195771000001,5.597378896
5569,5569,5569,htmllaundry-2.2,2,3.5e-05,0.0,htmllaundry,0.806336371,3,1.831274754,1.831274754,1.564745732,1.564745732,1.564745732
5570,5570,5570,hightea-client-0.5.5,4,3.5e-05,0.0,hightea-client,0.675524026,30,19.573491024,19.573491024,19.312597116999996,19.312597116999996,7.840050733
5571,5571,5571,httpony-0.3,2,3.5e-05,0.0,httpony,0.812110952,50,33.163308722000004,33.163308722000004,33.163308722000004,32.316266034,12.772142276999997
5572,5572,5572,hubmap-pipeline-release-mgmt-0.6.1,2,3.5e-05,0.0,hubmap-pipeline-release-mgmt,0.831541806,4,3.0143932940000004,3.0143932940000004,3.0143932940000004,3.0143932940000004,2.431890935
5573,5573,5573,multi-docker-build-0.7.1,1,5e-05,0.00046,multi-docker-build,0.831619344,1,0.831619344,0.831619344,0.831619344,0.831619344,0.831619344
5574,5574,5574,humanmark-0.5.1,1,3.5e-05,0.0,humanmark,0.848649092,6,4.415367114,4.415367114,4.415367114,4.415367114,2.423994442
5575,5575,5575,httpcap-0.7.9,1,3.5e-05,0.0,httpcap,0.663245442,2,1.421654803,1.421654803,1.421654803,1.421654803,0.758409361
5576,5576,5576,gym-risk-0.1.1,1,3.5e-05,0.0,gym-risk,0.847336833,6,3.4612227829999997,3.4612227829999997,2.939434969,2.939434969,1.5765028939999999
5577,5577,5577,haveibeenpywned-0.2.93,2,3.5e-05,0.0,haveibeenpywned,0.836502416,29,19.554986265999997,19.554986265999997,19.554986265999997,19.554986265999997,8.676553149
5578,5578,5578,gym-chrome-dino-0.0.3,8,3.5e-05,0.0,gym-chrome-dino,0.831730336,53,34.805143522000016,34.805143522000016,33.75593277900002,33.36585127200001,17.407845313999996
5579,5579,5579,gribnormalize-0.0.3.dev0,3,3.5e-05,0.0,gribnormalize- dev,0.671641247,20,10.396575365,10.396575365,8.570318016,7.831771541,4.728687165
5580,5580,5580,growstocks-1.2.1,3,3.5e-05,0.0,growstocks,0.820146483,46,31.044835481999993,31.044835481999993,31.044835481999993,30.717514499999993,15.018846164999996
5581,5581,5581,hectare-0.2.4,1,3.5e-05,0.0,hectare,0.68413638,5,3.537455133,3.537455133,3.537455133,3.537455133,1.573515668
5582,5582,5582,systemrdl-compiler-1.25.6,4,6.5e-05,0.00046,systemrdl-compiler,0.713976796,4,2.853318753,2.853318753,2.853318753,2.853318753,1.573515668
5583,5583,5583,antlr4-python3-runtime-4.11.1,1,5.3e-05,0.00048,antlr -python -runtime,0.671641247,1,0.671641247,0.671641247,0.671641247,0.671641247,0.0
5584,5584,5584,hiidentify-0.0.2,3,3.5e-05,0.0,hiidentify,0.695219168,32,17.423394981,17.423394981,15.591502517,13.543454633,6.349394042
5585,5585,5585,hpoo-0.0.3,1,3.5e-05,0.0,hpoo,0.847294596,28,18.901865327999996,18.901865327999996,18.901865327999996,18.901865327999996,8.687345329
5586,5586,5586,gravitybee-0.4.6,3,3.5e-05,0.0,gravitybee,0.628077841,7,4.312310754,4.312310754,4.312310754,3.433411278,1.524453056
5587,5587,5587,pyinstaller-5.10.1,5,5.2e-05,0.00091,pyinstaller,0.477930654,4,2.265908982,2.265908982,2.265908982,1.387009506,0.738377175
5588,5588,5588,pyppyn-0.5.5,2,4.5e-05,0.00046,pyppyn,0.63224805,2,1.418323931,1.418323931,1.418323931,1.418323931,0.786075881
5589,5589,5589,hat-stc-0.6.3,2,3.5e-05,0.0,hat-stc,0.683866899,3,2.0730703569999998,2.0730703569999998,2.0730703569999998,2.0730703569999998,0.0
5590,5590,5590,horizon-hpe-storage-ui-2.4.2,2,3.5e-05,0.0,horizon-hpe-storage-ui,0.845659679,68,46.442377494000006,46.442377494000006,46.442377494000006,46.442377494000006,21.762531948
5591,5591,5591,cinderdiags-2.4.1,1,5e-05,0.00046,cinderdiags,0.830632827,1,0.830632827,0.830632827,0.830632827,0.830632827,0.830632827
5592,5592,5592,python-barbicanclient-5.5.0,8,5e-05,0.00046,python-barbicanclient,0.558923516,66,44.766084988,44.766084988,44.766084988,44.766084988,20.086239442
5593,5593,5593,google-domains-0.1.9,5,3.5e-05,0.0,google-domains,0.847502959,18,13.050097574999999,13.050097574999999,13.050097574999999,13.050097574999999,8.037420116
5594,5594,5594,splinter-0.19.0,2,4.1e-05,0.00046,splinter,0.61369574,13,9.361471612999999,9.361471612999999,9.361471612999999,9.361471612999999,5.578105762
5595,5595,5595,heka-py-cef-0.3.1,2,3.5e-05,0.0,heka-py-cef,0.81242927,5,3.822454763,3.822454763,3.822454763,3.822454763,3.150813516
5596,5596,5596,cef-0.5,1,5e-05,0.00046,cef,0.671641247,1,0.671641247,0.671641247,0.671641247,0.671641247,0.0
5597,5597,5597,aa-stripe-0.11.0,5,3.5e-05,0.0,aa-stripe,0.77341422,39,25.785341432,25.785341432,25.785341432,25.785341432,10.882851331999998
5598,5598,5598,django-extensions-3.2.1,4,4.3e-05,0.00094,django-extensions,0.764074554,7,4.635354029,4.635354029,4.635354029,4.635354029,2.269386379
5599,5599,5599,stripe-2.76.0,2,4.1e-05,0.00046,stripe,0.583135689,28,18.637706420999997,18.637706420999997,18.637706420999997,18.637706420999997,7.840050733
5600,5600,5600,gpyutils-0.9,1,3.5e-05,0.0,gpyutils,0.699993254,2,1.371634501,1.371634501,1.371634501,1.371634501,0.0
5601,5601,5601,gentoopm-0.5.0,1,6.5e-05,0.00046,gentoopm,0.671641247,1,0.671641247,0.671641247,0.671641247,0.671641247,0.0
5602,5602,5602,huaweicloudsdkimagesearch-3.1.36,1,3.5e-05,0.0,huaweicloudsdkimagesearch,0.804197679,39,25.926239068999994,25.926239068999994,25.926239068999994,25.926239068999994,10.958854643999999
5603,5603,5603,histogram-plus-0.2.1,3,3.5e-05,0.0,histogram-plus,0.83225797,32,18.248557040999998,18.248557040999998,16.416664577,14.838719271999999,9.534179283999999
5604,5604,5604,httpantry-0.0.6,4,3.5e-05,0.0,httpantry,0.700080339,40,28.372859924,28.372859924,28.372859924,28.372859924,17.606859412999995
5605,5605,5605,hbmqtt-auth-home-assistant-1.0.2,1,3.5e-05,0.0,hbmqtt-auth-home-assistant,0.8321521,13,9.162921783999998,9.162921783999998,9.162921783999998,9.162921783999998,5.363876802
5606,5606,5606,hbmqtt-0.9.6,6,6.5e-05,0.00046,hbmqtt,0.610006725,12,8.330769684,8.330769684,8.330769684,8.330769684,4.531724702
5607,5607,5607,hdijupyterutils-0.20.5,7,3.5e-05,0.0,hdijupyterutils,0.625086798,178,119.77236566499998,119.77236566499998,118.72879003699998,117.07602176999998,56.796933328
5608,5608,5608,hastexo-xblock-7.5.0,7,3.5e-05,0.0,hastexo-xblock,0.80226849,110,76.270854053,76.270854053,76.270854053,75.869885231,40.671228491000015
5609,5609,5609,apscheduler-3.7.0,5,3.9e-05,0.00046,apscheduler,0.723216809,6,4.134950556,4.134950556,4.134950556,3.7339817340000003,3.055206544
5610,5610,5610,google-api-python-client-1.7.12,6,3.9e-05,0.00046,google-api-python-client,0.654472303,19,13.313077853,13.313077853,13.313077853,12.912109031,10.421668022
5611,5611,5611,paramiko-2.10.6,5,3.9e-05,0.00046,paramiko,0.669730769,8,5.836693163,5.836693163,5.836693163,5.836693163,4.495321147
5612,5612,5612,python-heatclient-1.18.1,15,3.9e-05,0.00046,python-heatclient,0.671641247,81,55.57729487000002,55.57729487000002,55.57729487000002,55.57729487000002,26.309998288
5613,5613,5613,python-keystoneclient-3.21.0,11,3.9e-05,0.00046,python-keystoneclient,0.671641247,54,36.47790132899999,36.47790132899999,36.47790132899999,36.47790132899999,14.179932290999997
5614,5614,5614,python-novaclient-15.1.1,11,3.9e-05,0.00046,python-novaclient,0.671641247,53,35.715429754,35.715429754,35.715429754,35.715429754,14.053779240999997
5615,5615,5615,tenacity-7.0.0,2,3.9e-05,0.00046,tenacity,0.650759763,2,1.409169124,1.409169124,1.409169124,1.409169124,0.758409361
